age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
5.047408196400000155e+07,8.906161708826368928e-01,9.999999999999996669e-01,6.636307254977460435e-01,9.793190000000000506e-01,7.755399999999998406e-02,9.285043828852292125e-03,7.048714353665992416e-01
5.048252131800000370e+07,8.906167352297509332e-01,9.999999999999996669e-01,6.636363722847627988e-01,9.793188934517199629e-01,7.755327941742734543e-02,9.285051801852815812e-03,7.048838003125776908e-01
5.049096163300000131e+07,8.906172995467755982e-01,9.999999999999996669e-01,6.636417472649436267e-01,9.793189156492784209e-01,7.755273168135176642e-02,9.284917755781557300e-03,7.048963464631132769e-01
5.049940294399999827e+07,8.906178638360496835e-01,9.999999999999996669e-01,6.636441414301568198e-01,9.793188303925342009e-01,7.755199954698858977e-02,9.284936261296970750e-03,7.049089379147883694e-01
5.050784524199999869e+07,8.906184280969700051e-01,9.999999999999996669e-01,6.636467281252121930e-01,9.793187664273256265e-01,7.755130560148586205e-02,9.284945706584519370e-03,7.049214387641846713e-01
5.051628852799999714e+07,8.906189923296017330e-01,9.999999999999996669e-01,6.636494393984007090e-01,9.793187228476294415e-01,7.755059249360120310e-02,9.284946544655597184e-03,7.049337131078845520e-01
5.052473281599999964e+07,8.906195565348785648e-01,9.999999999999996669e-01,6.636522072980133302e-01,9.793186987474233884e-01,7.754988833269155224e-02,9.284939228521594742e-03,7.049456250424697146e-01
5.053317810199999809e+07,8.906201207125313823e-01,9.999999999999996669e-01,6.636549638723412414e-01,9.793186932206844331e-01,7.754919459104395174e-02,9.284924211193909538e-03,7.049543749575299945e-01
5.054162439800000191e+07,8.906206848633596573e-01,9.999999999999996669e-01,6.636576411696752942e-01,9.793187053613896520e-01,7.754851274094543001e-02,9.284901945683932123e-03,7.049662868921151571e-01
5.055007178899999708e+07,8.906212489930369625e-01,9.999999999999996669e-01,6.636601712383065621e-01,9.793187342635164550e-01,7.754783847878772562e-02,9.284872885003056520e-03,7.049785612358149267e-01
5.055851875699999928e+07,8.906218130002093725e-01,9.999999999999996669e-01,6.636624861265258968e-01,9.793187790210420296e-01,7.754717327685789474e-02,9.284837482162675015e-03,7.049910620852112286e-01
5.056696825199999660e+07,8.906223770818456620e-01,9.999999999999996669e-01,6.636677591791431130e-01,9.793188387279436746e-01,7.754651860744296576e-02,9.284796190174181632e-03,7.050036535368862101e-01
5.057541652799999714e+07,8.906229409878754222e-01,9.999999999999996669e-01,6.636732813880267257e-01,9.793189124781983557e-01,7.754587016693467727e-02,9.284749462048970392e-03,7.050161996874220183e-01
5.058386691700000316e+07,8.906235049407197346e-01,9.999999999999996669e-01,6.636790074520372285e-01,9.793189993657837045e-01,7.754522942762008542e-02,9.284697750798430113e-03,7.050285646334004674e-01
5.059232020499999821e+07,8.906240689927814591e-01,9.999999999999996669e-01,6.636848920700353371e-01,9.793190984846766867e-01,7.754459786178620473e-02,9.284641509433960022e-03,7.050406124714034828e-01
5.060077380099999905e+07,8.906246329711520193e-01,9.999999999999996669e-01,6.636908899408817675e-01,9.793192089288543789e-01,7.754397116582480154e-02,9.284581190966950670e-03,7.050522072980134336e-01
5.060922806099999696e+07,8.906251968995970714e-01,9.999999999999996669e-01,6.636969557634372352e-01,9.793193297922940799e-01,7.754335081202291813e-02,9.284543885478717395e-03,7.050637907993384523e-01
5.061768320799999684e+07,8.906257607929970455e-01,9.999999999999996669e-01,6.637030442365623450e-01,9.793194601689730883e-01,7.754273827266754127e-02,9.284497859521165242e-03,7.050758046614870045e-01
5.062613933699999750e+07,8.906263246576878734e-01,9.999999999999996669e-01,6.637091100591177018e-01,9.793195991528684807e-01,7.754212924415046504e-02,9.284443792611382640e-03,7.050881129810413483e-01
5.063459646599999815e+07,8.906268884948682629e-01,9.999999999999996669e-01,6.637151079299642431e-01,9.793197458379575560e-01,7.754152519875873173e-02,9.284382364266461490e-03,7.051005798545832981e-01
5.064305456700000167e+07,8.906274523026698198e-01,9.999999999999996669e-01,6.637209925479623518e-01,9.793198993182176126e-01,7.754092760877934198e-02,9.284314254003486755e-03,7.051130693786947790e-01
5.065151367300000042e+07,8.906280160832910076e-01,9.999999999999996669e-01,6.637267186119728546e-01,9.793200586876257274e-01,7.754033217060407601e-02,9.284240141339552069e-03,7.051254456499579382e-01
5.065997378400000185e+07,8.906285798367294948e-01,9.999999999999996669e-01,6.637322408208564672e-01,9.793202230401593100e-01,7.753974035651994834e-02,9.284160705791749332e-03,7.051375727649549230e-01
5.066843489199999720e+07,8.906291435624502650e-01,9.999999999999996669e-01,6.637375138734737945e-01,9.793203914697952150e-01,7.753915363881400125e-02,9.284076626877165242e-03,7.051493148202676586e-01
5.067689715100000054e+07,8.906297072707092255e-01,9.999999999999996669e-01,6.637424924686854411e-01,9.793205630705108522e-01,7.753856771387798719e-02,9.283988584112889964e-03,7.051578722054858694e-01
5.068536046299999952e+07,8.906302709549729357e-01,9.999999999999996669e-01,6.637471313053522337e-01,9.793207369362836312e-01,7.753798405399894844e-02,9.283897257016013663e-03,7.051695689596590988e-01
5.069382376299999654e+07,8.906308345443229024e-01,9.999999999999996669e-01,6.637487213753423543e-01,9.793209121610905177e-01,7.753740413146389954e-02,9.283803325103624771e-03,7.051816054723774041e-01
5.070228913300000131e+07,8.906313981774010013e-01,9.999999999999996669e-01,6.637504360234658396e-01,9.793210878389088103e-01,7.753682364266459293e-02,9.283707467892815188e-03,7.051938458402227106e-01
5.071075397600000352e+07,8.906319616813022089e-01,9.999999999999996669e-01,6.637522072980133192e-01,9.793212630637160299e-01,7.753624405988808477e-02,9.283610364900675080e-03,7.052061541597769434e-01
5.071922055699999630e+07,8.906325262883959537e-01,9.999999999999996669e-01,6.637539672472760888e-01,9.793214369294884758e-01,7.753566685542138959e-02,9.283512695644292878e-03,7.052183945276222499e-01
5.072768943999999762e+07,8.906330929781722805e-01,9.999999999999996669e-01,6.637556479195449999e-01,9.793216085302044460e-01,7.753508772565628759e-02,9.283415139640760483e-03,7.052304310403405552e-01
5.073615882599999756e+07,8.906336596069982514e-01,9.999999999999996669e-01,6.637571813631111262e-01,9.793217769598404621e-01,7.753450814287977944e-02,9.283318376407164590e-03,7.052421277945138955e-01
5.074462898399999738e+07,8.906342261928811288e-01,9.999999999999996669e-01,6.637617409227840604e-01,9.793219413123740447e-01,7.753392957937890739e-02,9.283223085460597102e-03,7.052533488867243072e-01
5.075310007100000232e+07,8.906347927463260650e-01,9.999999999999996669e-01,6.637666175904322063e-01,9.793221006817820484e-01,7.753334773154543780e-02,9.283129946318146447e-03,7.052645360030802557e-01
5.076157212900000066e+07,8.906353592701417021e-01,9.999999999999996669e-01,6.637717660649163909e-01,9.793222541620418831e-01,7.753276407166638517e-02,9.283039638496904528e-03,7.052761308296902065e-01
5.077004513700000197e+07,8.906359257629232751e-01,9.999999999999996669e-01,6.637771410450972187e-01,9.793224008471311803e-01,7.753218007202880568e-02,9.282952841513964978e-03,7.052879974631360849e-01
5.077851914299999923e+07,8.906364922278787732e-01,9.999999999999996669e-01,6.637826972298351835e-01,9.793225398310263508e-01,7.753159142902441014e-02,9.282870234886404087e-03,7.052999999999998160e-01
5.078699425699999928e+07,8.906370586723579841e-01,9.999999999999996669e-01,6.637883893179912231e-01,9.793226702077055812e-01,7.753099961494031023e-02,9.282792498131324163e-03,7.053120025368636581e-01
5.079547043699999899e+07,8.906376250935488237e-01,9.999999999999996669e-01,6.637941720084258312e-01,9.793227910711452822e-01,7.753040610206343719e-02,9.282720310765813637e-03,7.053238691703095364e-01
5.080394694500000030e+07,8.906381914421427348e-01,9.999999999999996669e-01,6.637999999999997236e-01,9.793229015153228634e-01,7.752980658678565451e-02,9.282654352306959206e-03,7.053354639969193762e-01
5.081242519200000167e+07,8.906387578124108639e-01,9.999999999999996669e-01,6.638058279915737270e-01,9.793230006342158456e-01,7.752920254139389344e-02,9.282595302271852769e-03,7.053466511132753247e-01
5.082090337300000340e+07,8.906393240837781056e-01,9.999999999999996669e-01,6.638116106820084461e-01,9.793230875218007503e-01,7.752859543817525179e-02,9.282543840177575820e-03,7.053578722054858474e-01
5.082938299700000137e+07,8.906398903570412751e-01,9.999999999999996669e-01,6.638173027701645967e-01,9.793231612720558754e-01,7.752798097352146811e-02,9.282468232576047279e-03,7.053695689596591878e-01
5.083786455600000173e+07,8.906404566650314436e-01,9.999999999999996669e-01,6.638228589549025616e-01,9.793232209789576315e-01,7.752736061971957082e-02,9.282395569548572076e-03,7.053816054723776041e-01
5.084634675500000268e+07,8.906410229212710084e-01,9.999999999999996669e-01,6.638282339350832784e-01,9.793232657364832061e-01,7.752673584905658832e-02,9.282326304106545967e-03,7.053938458402227996e-01
5.085482977799999714e+07,8.906415891380504712e-01,9.999999999999996669e-01,6.638333824095674629e-01,9.793232946386098980e-01,7.752610235792427307e-02,9.282260889261362974e-03,7.054061541597769214e-01
5.086331370700000226e+07,8.906421553208456743e-01,9.999999999999996669e-01,6.638382590772156089e-01,9.793233067793155611e-01,7.752546161860969509e-02,9.282199778024415385e-03,7.054183945276222278e-01
5.087179809200000018e+07,8.906427214396341885e-01,9.999999999999996669e-01,6.638428186368885431e-01,9.793233012525762726e-01,7.752481510339984117e-02,9.282143423407095487e-03,7.054304310403405331e-01
5.088028348099999875e+07,8.906432875309884256e-01,9.999999999999996669e-01,6.638443520804546694e-01,9.793232771523704416e-01,7.752413187161653896e-02,9.282092278420800771e-03,7.054421277945138735e-01
5.088876996999999881e+07,8.906438536013091545e-01,9.999999999999996669e-01,6.638460327527235805e-01,9.793232335726742566e-01,7.752347221907629482e-02,9.282046796076918321e-03,7.054533488867243962e-01
5.089725762900000066e+07,8.906444196552592008e-01,9.999999999999996669e-01,6.638477927019863500e-01,9.793231696074655712e-01,7.752280520510088091e-02,9.282007429386847364e-03,7.054645360030803447e-01
5.090574640399999917e+07,8.906449856892306727e-01,9.999999999999996669e-01,6.638495639765338296e-01,9.793230843507212402e-01,7.752209988901218041e-02,9.281974631361976716e-03,7.054761308296902955e-01
5.091423370499999821e+07,8.906455515305589099e-01,9.999999999999996669e-01,6.638512786246573150e-01,9.793231065482794762e-01,7.752148139255700399e-02,9.281916442048515278e-03,7.054879974631360628e-01
5.092272352199999988e+07,8.906461174452681151e-01,9.999999999999996669e-01,6.638528686946475466e-01,9.793226270810208023e-01,7.752061820199776521e-02,9.282075063987855687e-03,7.054999999999997939e-01
5.093121492999999970e+07,8.906466833716625286e-01,9.999999999999996669e-01,6.638575075313142282e-01,9.793223318534960420e-01,7.751992378083308322e-02,9.282092233119661195e-03,7.055120025368637471e-01
5.093970749400000274e+07,8.906472492807364638e-01,9.999999999999996669e-01,6.638624861265259858e-01,9.793221111463452644e-01,7.751920736596523698e-02,9.282101814310628543e-03,7.055238691703095144e-01
5.094820112200000137e+07,8.906478151663538290e-01,9.999999999999996669e-01,6.638677591791432020e-01,9.793219617884888484e-01,7.751852925321070509e-02,9.282104487077849631e-03,7.055354639969193542e-01
5.095669580300000310e+07,8.906483810277779911e-01,9.999999999999996669e-01,6.638732813880268147e-01,9.793220670683364659e-01,7.751785850189130134e-02,9.282100930938412889e-03,7.055466511132753027e-01
5.096519145300000161e+07,8.906489468594112058e-01,9.999999999999996669e-01,6.638790074520373174e-01,9.793222784208018838e-01,7.751719658429406801e-02,9.282091825409406749e-03,7.055605359124780263e-01
5.097368805200000107e+07,8.906495126599207612e-01,9.999999999999996669e-01,6.638848920700354261e-01,9.793224977009670207e-01,7.751654497270604738e-02,9.282077850007924846e-03,7.055716777276945795e-01
5.098218565500000119e+07,8.906500784329682840e-01,9.999999999999996669e-01,6.638908899408818565e-01,9.793227240028086200e-01,7.751589936351897803e-02,9.282059684251055612e-03,7.055831819520259618e-01
5.099068427499999851e+07,8.906506441794170836e-01,9.999999999999996669e-01,6.638969557634373242e-01,9.793229564203038695e-01,7.751526122901988836e-02,9.282038007655890946e-03,7.055949126820537654e-01
5.099918388099999726e+07,8.906512114484154141e-01,9.999999999999996669e-01,6.639030442365624340e-01,9.793231940474300679e-01,7.751463204149583452e-02,9.282013499739517545e-03,7.056067340143603595e-01
5.100768448200000077e+07,8.906517802377953430e-01,9.999999999999996669e-01,6.639091100591179018e-01,9.793234359781646248e-01,7.751400749733854123e-02,9.281986840019023841e-03,7.056185100455274473e-01
5.101618608900000155e+07,8.906523489996889253e-01,9.999999999999996669e-01,6.639151079299643321e-01,9.793236813064848389e-01,7.751338906883507851e-02,9.281958708011503467e-03,7.056301048721373981e-01
5.102468868599999696e+07,8.906529177330237967e-01,9.999999999999996669e-01,6.639209925479625518e-01,9.793239291263672319e-01,7.751277822827243313e-02,9.281929783234046591e-03,7.056413825907719151e-01
5.103319229500000179e+07,8.906534864392696704e-01,9.999999999999996669e-01,6.639267186119729436e-01,9.793241785317898795e-01,7.751214403497246053e-02,9.281900745203741643e-03,7.056522072980133675e-01
5.104169690399999917e+07,8.906540551176220788e-01,9.999999999999996669e-01,6.639322408208565562e-01,9.793244286167296364e-01,7.751154678475161153e-02,9.281839860472488463e-03,7.056630206799698879e-01
5.105020252000000328e+07,8.906546237685469825e-01,9.999999999999996669e-01,6.639375138734737725e-01,9.793246784751634681e-01,7.751095553693174156e-02,9.281774219121607591e-03,7.056742644227500527e-01
5.105870914400000125e+07,8.906551923921093294e-01,9.999999999999996669e-01,6.639424924686855300e-01,9.793249272010690065e-01,7.751033935083465054e-02,9.281704274162493051e-03,7.056858026229357872e-01
5.106721902499999851e+07,8.906557611386031192e-01,9.999999999999996669e-01,6.639471313053522117e-01,9.793251738884232172e-01,7.750975852227681706e-02,9.281630478606535395e-03,7.056974993771091276e-01
5.107572862300000340e+07,8.906563297714193972e-01,9.999999999999996669e-01,6.639513850823347552e-01,9.793254176312031767e-01,7.750918211058006879e-02,9.281553285465128644e-03,7.057092187818522211e-01
5.108423862399999797e+07,8.906568983364278047e-01,9.999999999999996669e-01,6.639552084984936542e-01,9.793256575233865169e-01,7.750857917506623340e-02,9.281473147749663352e-03,7.057208249337469930e-01
5.109274946700000018e+07,8.906574668629693159e-01,9.999999999999996669e-01,6.639558925456974237e-01,9.793258926589500923e-01,7.750801001155177561e-02,9.281390518471535275e-03,7.057321819293753684e-01
5.110126126799999923e+07,8.906580353587942867e-01,9.999999999999996669e-01,6.639566105687557673e-01,9.793261221318713128e-01,7.750744367935852308e-02,9.281305850642140171e-03,7.057431538653196057e-01
5.110977406899999827e+07,8.906586038267068073e-01,9.999999999999996669e-01,6.639572946159595368e-01,9.793263450361274769e-01,7.750684923780831737e-02,9.281219597272870325e-03,7.057568461346801492e-01
5.111828787399999797e+07,8.906591722669719990e-01,9.999999999999996669e-01,6.639578767355998057e-01,9.793265604656956613e-01,7.750628698271758155e-02,9.281132211375114557e-03,7.057678180706243865e-01
5.112680269699999690e+07,8.906597406805224493e-01,9.999999999999996669e-01,6.639615302724863888e-01,9.793267675145528317e-01,7.750572597340821268e-02,9.281044145960268624e-03,7.057791750662527619e-01
5.113531853199999779e+07,8.906603090669553691e-01,9.999999999999996669e-01,6.639655462184873569e-01,9.793269652766765088e-01,7.750513526920199681e-02,9.280955854039726546e-03,7.057907812181474227e-01
5.114383536599999666e+07,8.906608774254010097e-01,9.999999999999996669e-01,6.639698792724635368e-01,9.793271528460436581e-01,7.750457516591539864e-02,9.280867788624882347e-03,7.058025006228905163e-01
